sku,canonical_id,name_es_raw,name_zh_standard,brand_id,cat1_es,cat2_es,cat1_zh,cat2_zh,spec_es_raw,spec_zh_standard,source_hash,translation_status,review_status,locked,source_first_seen,source_last_seen,updated_at,notes
2572973,ACT2572973,Pendientes Trendz,耳环 Trendz,,Moda,,服饰鞋包,,15 pares | varios modelos,15 双 | 多种款式,2edcb786a02bd3cbd895b014b816c84555b10cc82d8f3ce6659ec9db5cc85233,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
2572986,ACT2572986,Pinzas del pelo,发夹,,Moda,,服饰鞋包,,Diferentes variantes,多种款式,d36b1080d715b81e352b3fc1c56e30032c70dc8f5f70e0cfa203797f030702e9,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
2572987,ACT2572987,Mini pinzas para el pelo,迷你发夹,,Moda,,服饰鞋包,,Diferentes variantes,多种款式,bd9a50092e224b47fc9bb208c615e8717bbf08aa9002078879d6da90a82a5c4f,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-04-05,2026-08-25,
2572997,ACT2572997,Bloc de dibujo,绘画本,,Hobby,,兴趣手作,,Diferentes variantes,多种款式,85caabce48b4c4b7e3521abc2b6bd7126b185705cbc44caf9f2af5d4413ac15a,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
2572998,ACT2572998,Álbum de fotos tapa dura,相册,,Oficina y papelería,Artículos de papel,办公文具,纸品,Diferentes variantes,多款可选,49a19d76cee9447e654bca8589d0435ef0811ad821d46f2a2f5dad095c041107,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2573052,ACT2573052,Flor artificial con tallo Excellent Flowers,仿真花枝,Excellent Flowers,Vivienda,Decoración,家居布置,家居装饰,Diferentes variantes,多款可选,457d3ba805545c79f7a67c58e2b0ea4a4e622a56a280aeb7b442006d66a7328b,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-01,2026-08-25,2026-08-25,
2573121,ACT2573121,Crema de manos Nivea Aloe vera,护手霜,Nivea,Cuidado personal,Cuidado corporal,个人美容,身体护理,100 ml,100ml,a04b08cc6ecc631665fbd3c0a679f016cb3ef5401516d7da743e0e0f5ce26791,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2573155,ACT2573155,Sombrero Panama,巴拿马帽,,Moda,,服饰鞋包,,Diferentes variantes,多种款式,b13c608e8a34e7f3a0f9e2c8e966dc99900502685731b4584679b05468ef9cb1,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-04-05,2026-08-22,2026-08-25,
2573196,ACT2573196,Hule transparente,透明桌布,,Cocina,Textil de la cocina,厨房餐具,厨房纺织,140x250 cm,140×250cm,10833f852b73b5c6680a225b5da8d7c4643b3896dc57516ef5af0342c0d301a5,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2573203,ACT2573203,Baberos forma triangular Hoodadoo,三角口水巾,Hoodadoo,Cuidado personal,Cuidados para el bebé,个人美容,婴儿护理,3 unidades | diferentes variantes,3件｜多款可选,6af8f44ae71d5bc47452f5531de2275c1a884bd4cdeeca8844f053853871f790,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2573215,ACT2573215,Coleteros,发圈,,Moda,Accesorios para el cabello,服饰鞋包,发饰,50 unidades | diferentes variantes,50件｜多款可选,4ed8b15779efde1e6ea6497d060fb3c74940f0c27b72428a2d2efbad4ed0cf5f,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2573218,ACT2573218,Pienso húmedo para perros Pedigree Pollo y ternera,狗粮（鸡肉味）,Pedigree,Mascotas,Perro,宠物用品,狗用品,4x 100 gramos,4×100g,654a628b3994102a6d9aa603a956a0717e814050fff6e991feb7eb6efac4eded,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2573220,ACT2573220,Comida para perros Pedigree Pollo y pescado,狗粮（鸡肉味）,Pedigree,Mascotas,Perro,宠物用品,狗用品,4x 100 gramos,4×100g,0e9683521d06ca26a7543a4af090643fcf560104b95b9328e9fb28d42000b326,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2573229,ACT2573229,Sombrero para niños,儿童帽,,Moda,,服饰鞋包,,Diferentes variantes,多种款式,58b7b0d2ef019a228d80ad4f18e8762563584b8eda44be6537a68b360a428153,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-07-01,2026-08-22,2026-08-25,
2573274,ACT2573274,Barritas Raw Bar Vegan,纯素能量棒,,Comer y beber,,食品饮料,,3 unidades | diferentes variantes,3件装，多种款式,b2f1639c7eb8e248d01cffe5855014f15af0b8afe7ac93b0ad74f3c02f89d0b4,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-04-05,2026-08-25,
2573277,ACT2573277,Champú en seco The Beauty Dept.,干洗洗发水,The Beauty Dept.,Cuidado personal,Cuidado del cabello,个人美容,头发护理,200 ml | diferentes variantes,200ml｜多款可选,314abaf213fab69ecb9f3f0bc66169939fbfe0a228004af7c70f4a021f948cc8,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2573325,ACT2573325,Galletas de chocolate Tortina,巧克力饼干,Tortina,Comer y beber,Chocolate,食品饮料,巧克力,10x 35 gramos,10×35g,e0feec2e837fb966b65f43e604efb42e97e9ced71a0cf6ffefe974567fa47e76,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2573386,ACT2573386,Gafas de sol infantiles,太阳镜儿童,,Cuidado personal,,个人美容,,Diferentes variantes,多种款式,f9bd39c9a49e57412ebf18c4510e28d71ae51c714ccfab75cccceab0d548dfae,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-04-05,2026-08-21,2026-08-25,
2573405,ACT2573405,Calcetines Pairz,袜子,Pairz,Moda,Textil parte inferior,服饰鞋包,下装纺织,Números 39-42 | 3 pares | diferentes variantes,尺码39-42｜3双｜多款可选,07332ce689b296014aa184c6bbfa30c1ca127719eb6a97ef455e92f56d6f8c5b,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2573421,ACT2573421,Calcetines Pairz,袜子,Pairz,Moda,Textil parte inferior,服饰鞋包,下装纺织,Números 35-38 | 3 pares,尺码35-38｜3双,b92e732621e4719334239536da27633b3221160b96d80b254d662023da1cde66,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2573454,ACT2573454,Calcetines,袜子,,Moda,Textil parte inferior,服饰鞋包,下装纺织,Números 43-46 | 3 pares | diferentes variantes,尺码43-46｜3双｜多款可选,c64c552484e689e8f2b012272e392fbd3eda5a10813bd435483a2f01fae9db92,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2573455,ACT2573455,Calcetines bajos Umbro,低帮袜,Umbro,Moda,Textil parte inferior,服饰鞋包,下装纺织,Tallas de la 35 a la 46 | 3 pares,尺码35-46｜3双,c2acee3968c94675a795b5c4cef16a4447eb42e1f45acdc71f9ebbe1961aed1d,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2573456,ACT2573456,Cinturón trenzado,编织腰带,,Moda,Accesorios,服饰鞋包,配饰,Tallas 100-110 | varios colores,尺码100-110｜多种颜色,4e761a2ca5028daa2a074bfd1ccbf106d98cd9a6adf615e885366cba226809b7,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
2573464,ACT2573464,Calcetines Pairz,袜子,Pairz,Moda,Textil parte inferior,服饰鞋包,下装纺织,Números 39-42 | 3 pares | diferentes variantes,尺码39-42｜3双｜多款可选,07332ce689b296014aa184c6bbfa30c1ca127719eb6a97ef455e92f56d6f8c5b,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2573481,ACT2573481,Calcetines de deporte Lotto,运动袜,Lotto,Moda,Textil parte inferior,服饰鞋包,下装纺织,Números 31-38 | 3 pares | varios colores,尺码31-38｜3双｜多种颜色,47313d63ce2312661d308f33572ce04f2f678a684689c5d9847554a1063f64eb,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2573495,ACT2573495,Rotolino con relleno de crema de leche,奶油夹心卷,,Comer y beber,Galletas,食品饮料,饼干,6x 37 gramos,6×37g,e084cb9b7b1259381e95801c93c8a892d5169e12127fa66c7b6911594d2bf4b3,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2573496,ACT2573496,Pasteles de chocolate Trancio,巧克力蛋糕,,Comer y beber,Galletas,食品饮料,饼干,10x 28 gramos,10×28g,8a3d8308d5726c3ee71e99d0c88661da33add968c03aabc070a4c38404151966,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2573508,ACT2573508,Bocados de mantequilla de cacahuete Reese's,花生酱夹心巧克力,Reese's,Comer y beber,Chocolate,食品饮料,巧克力,"4x 42,5 gramos",4×42.5g,cf36a752887e565bb0be7c3d6f04a1a060330a3992f4875aed71b3a8115e763a,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2573543,ACT2573543,Pantalón vaquero corto,牛仔裤短款,,Moda,,服饰鞋包,,Tallas M-XL | varios tipos,M - XL,dd4e1ea374094848da7730ed37688939e302cc226899669cdbe38f82c88a3bb2,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-04-05,2026-07-27,2026-08-25,
2573554,ACT2573554,Champú Hairmasters Curl Defining,卷发定型洗发水,Hairmasters,Cuidado personal,Cuidado del cabello,个人美容,头发护理,400 ml,400ml,bdd0e109582b6f1980e92e1d7a1f0a6f1c99e8a0e043a24305e46bdc2ea3ff76,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2573555,ACT2573555,Acondicionador Hairmasters,护发素,Hairmasters,Cuidado personal,Cuidado del cabello,个人美容,头发护理,400 ml,400ml,0c164f55e243214323946bd8737d2be17f93f6ada99ab1684bde300263915b10,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2573557,ACT2573557,Tónico capilar Curl Defining Hairmasters,卷发定型护发水,,Cuidado personal,,个人美容,,150 ml,150毫升,d65155d107ecf25ab1756e51d5d7d28c586049547d7052e1d9dbea54c17314af,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-04-05,2026-08-25,
2573572,ACT2573572,Chanclas de pala Umbro,一字拖鞋 Umbro,,Moda,,服饰鞋包,,Tallas 37-40 | varios tipos,尺码 37-40 | 多种类型,d3fc6eaff350cd2b72ac87c13d765037265252efc11f250da4c5f2aa1957f473,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-04-05,2026-08-25,
2573573,ACT2573573,Calcetines bajos Umbro,低帮袜,Umbro,Moda,Textil parte inferior,服饰鞋包,下装纺织,Números 35-46 | 3 pares,尺码35-46｜3双,aaae6c40234e229ebc6bb57dac73e2428f9d0056a1bc1137d29e5bdfa8b7aa22,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2573632,ACT2573632,Acumulador de frío,蓄冷冰袋,,Viajes,Artículos de acampada,旅行用品,露营用品,33x25 cm | diferentes variantes,33×25cm｜多款可选,06eb60df5f0ab9128cc09c0f75dea55e9593589cf75bcdc351c1f0bf4254c3f4,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
2573642,ACT2573642,Orquídea en jarro,陶瓷瓶仿真兰花,,Vivienda,,家居布置,,Diferentes variantes,多种款式,8a42d8f49db280b7928f58d1e62ca963f32a47dcb7935407202d341faddd1c8d,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
2573685,ACT2573685,Estantería de almacenaje Mr. Magazzino,四层置物架,Mr. Magazzino,Vivienda,Muebles,家居布置,家具,60x30x138 cm,60×30×138cm,29c9b61557d5dca9a3542740c30bcbb95fdd92dbf17588bff8e5dcacb9613d2a,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
2573722,ACT2573722,Taza con bombones,带巧克力糖果杯,,Comer y beber,,食品饮料,,Diferentes variantes,多种款式,6a75c3df2a2a20153cdb6bc5c2778cc8ce5f1124d3c864b6f5bb478b94cfa3ac,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
2573870,ACT2573870,Dr. Pepper,饮料,Dr. Pepper,Comer y beber,Bebidas,食品饮料,饮料,450 ml,450ml,87217c33e22e161cf213a44dbdb5d4565ea045742a60bcbc88d8f72823786fb2,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2573992,ACT2573992,Pijama corto,睡衣短款,,Moda,,服饰鞋包,,Tallas 92-122 | Diferentes variantes,92 - 122 | 多种款式,46904249500db914b4816a09ecc09a4b3974b5ce35a43647c10263a565ae063a,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-07-01,2026-08-22,2026-08-25,
2574018,ACT2574018,Portatarjetas inteligente,智能卡包,,Moda,Accesorios,服饰鞋包,配饰,Varios colores,多种颜色,3cdf5e324fd823d1ca6fdd5755c95f75e208a36db6d6f93064c3b4a37c5f104b,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2574058,ACT2574058,Tónico facial The Beauty Dept. Rose Water,玫瑰水爽肤水,,Cuidado personal,,个人美容,,300 ml,300毫升,9cc90d4e6003d2a980f19f43b5797a98be7552f4603a18cefc09460313700da0,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
2574122,ACT2574122,Pinzas para barbacoa,不锈钢烧烤夹,,Jardín,,园艺户外,,"40,5 cm",40.5 厘米,fe1902341c8eff13bc0fa50518f486e0ae83c52e3783c139cfb63b0b45c3b205,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-04-05,2026-07-13,2026-08-25,
2574123,ACT2574123,Plantillas de espuma con memoria Shoe like,Shoe Like 记忆棉鞋垫,,Moda,,服饰鞋包,,Números 38-45,尺码 38-45,a080571bfd65da66cc30b22094a5437d07df1ad894097a3b0e9fef3740ae2fb9,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-04-05,2026-08-25,
2574127,ACT2574127,Almohadillas de gel Shoe like,凝胶鞋垫,Shoe like,Moda,Zapatos,服饰鞋包,鞋靴,1 par | diferentes variantes,1双｜多款可选,fd595a5e3d0104018b6f0204cd9a81e8e057191a4ac6feacb7de2681485e0615,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2574136,ACT2574136,Red de deporte Dunlop,运动球网,Dunlop,Artículos deportivos,Accesorios y equipamiento deportivo,运动用品,运动配件和装备,609x220 cm,609×220cm,c26b8dd38b8aa2507f97460dd184e798fdca4bc96b20295b06d3e2034cf54782,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
2574155,ACT2574155,Colchoneta hinchable Aqualounge Bestway,充气垫,,Juguetes,,玩具,,160x84 cm | diferentes variantes,160×84厘米，多种款式,479d6ff4a7e7228c1bb4601d00ec84753b260c37d6e25d02853742ae84d02ea2,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-01,2026-08-14,2026-08-25,
2574198,ACT2574198,Taza para café,咖啡杯,,厨房,,厨房餐具,,各类| 150毫升,,de92330f79cf468ab2aa2a945655c40b178ed513fc001eaafe4b95efc9004688,NEEDS_REVIEW,NEEDS_REVIEW,0,2026-07-01,2026-07-01,2026-08-25,
2574208,ACT2574208,Cuchillo Redstone,刀,Redstone,Cocina,Menaje de cocina,厨房餐具,厨房用具,Diferentes variantes,多款可选,96102ba6054572b058983194ed987402ca715e5775580505e90678481986825a,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2574294,ACT2574294,Toalla de playa de microfibras,沙滩超细纤维毛巾,,Vivienda,,家居布置,,100x180 cm | varios colores,100×180 厘米 | 多种颜色,c6c28f02297971a14b1d20656a87a3b867126ef1bab46fbcaeb8e2e65485ac96,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-08-15,2026-08-25,
2574310,ACT2574310,Pendientes Trendz,耳环 Trendz,,Moda,,服饰鞋包,,5 pares | diferentes variantes,5 双 | 多种款式,666eeb00b100f2f567bbb4fb8f08bea8df43471c6ef80befaa468a9a25bec4de,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-04-05,2026-08-25,
2574389,ACT2574389,Vela perfumada Glade Relaxing Zen,香薰蜡烛,Glade,Vivienda,Decoración,家居布置,家居装饰,Ø 8x7 cm,直径8×7cm,ec067b105891623e1cba97237043564f3b6dde492622ef4f8550e826886926ce,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2574510,ACT2574510,Bolsa de vacío con bolsa Storage Master,真空收纳袋,Storage Master,Vivienda,Muebles,家居布置,家具,80x38x90 cm | varios colores,80×38×90cm｜多种颜色,ed004af7ca3c71708eb203ca4e8bb00dea568d9f72c0e47b0b3930ce3976db92,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2574523,ACT2574523,Portería de fútbol plegable,折叠足球门,,Juguetes,,玩具,,89x55x55 cm,89×55×55 厘米,acbcb5994ca0c47daf5b37d2e6b794fb79a43f9b9522d481cdec43f40a5aba0e,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-04-05,2026-07-27,2026-08-25,
2574566,ACT2574566,Funda nórdica,被套,,Vivienda,,家居布置,,140x200 cm | diferentes variantes,140×200 厘米 | 多种款式,1036fbeb2493f9cfe96d7c77b7555c41d8420322e9ecfd34be465bc5fd2c7dbe,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-07-27,2026-08-25,
2574589,ACT2574589,Láminas de intimidad para ventanas,窗户隐私膜,,Vivienda,Decoración,家居布置,家居装饰,200x58 cm,200×58cm,e1220914f43bf2cefa3469a76e3410e46728f0749742ae5636995efba885e310,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2574593,ACT2574593,Papel higiénico húmedo Sensitive Pure Soft,湿厕纸,Pure Soft,Hogar,Papel higiénico y papel de cocina,家务清洁,卫生纸和厨房纸,60 unidades,60件,136b6548f829d5dcb2d7ab2eab12439776b5f53778be048500873d3497b190f9,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2574621,ACT2574621,Gel de manos,护手胶,,Cuidado personal,,个人美容,,35 ml | diferentes variantes,35 毫升 | 多种款式,51a5314ab50bec37ac39107c4346960810bf36a9c43db4095fc9723399607bcb,NEEDS_REVIEW,NEEDS_REVIEW,0,2026-01-09,2026-07-01,2026-08-25,
2574624,ACT2574624,Crema corporal Nivea Áloe vera,妮维雅芦荟身体乳,,Cuidado personal,,个人美容,,200 ml,200 毫升,5163eb46b563b63fa65445c5019119ec9b34346ea899874393635465118cc7d3,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
2574641,ACT2574641,Crema para picaduras Lunea,乳霜叮咬 Lunea,,Cuidado personal,,个人美容,,75 ml,75 毫升,b05a1924772955b864439c696af42a451c2462b015753d025b0c2bfd43d429eb,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-04-05,2026-08-10,2026-08-25,
2574651,ACT2574651,Bálsamo labial,润唇膏,,Cuidado personal,,个人美容,,8 gramos | diferentes variantes,8 克 | 多种款式,3038335c8c615e523a2907de6c8b354fcf87e0e5733ab5b4ceee17364796340a,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
2574659,ACT2574659,Hervidor de agua de vidrio Home Essentials,玻璃电热水壶,Home Essentials,Cocina,Aparatos de cocina,厨房餐具,厨房电器,"1,7 litros | 3000 vatios",1.7L｜3000W,92f0801c872fd8f13eff6bc0284da27833d54418cf8dfcdf97f49d8888e02abd,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-01,2026-08-25,2026-08-25,
2574685,ACT2574685,Lápices de maquillaje Max & More,Max & More 彩妆笔,,Cuidado personal,,个人美容,,10 unidades,10 件,0812590e3a8c255498ef7ab2a5952ba6848cb1baec321d5ff9cb6c5916e09cac,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
2574772,ACT2574772,Espiral de incienso con citronela Kinzo,香茅驱蚊盘香,Kinzo,Jardín,Decoración para el jardín,园艺户外,花园装饰,Ø 21x26 cm | varios colores,直径21×26cm｜多种颜色,b01eefc838ef34290cefa16dca79b7ed4ab6029b83ab608f4233ddd1c8cc3d6c,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
2574783,ACT2574783,Estaca para jardín Solar,太阳能花园地插灯,,Jardín,Iluminación exterior,园艺户外,户外照明,Ø 7x40 cm,直径7×40cm,68f154cfdf1e686714ca0709b3436c05927ce87b33567c02a0200098c27415ee,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
2574845,ACT2574845,Cable antirrobo Walfort,防盗锁线,Walfort,Bricolaje,Bicicleta,DIY五金,自行车,,,be8fafb5ab14cad8bcb166c4d57915406a9fda9edff87b571a9c7f2d50fcc5b7,MODEL_TRANSLATED,NEEDS_REVIEW,0,2026-01-09,2026-08-25,2026-08-25,
2574846,ACT2574846,Candado blindado Walfort,Walfort 加固挂锁,,Bricolaje,,DIY五金,,23 mm x 1 m | diferentes variantes,23 毫米 × 1 m | 多种款式,76d55bf66ec67cae8af9746d9ba04f4443a9de746b3207c7a12a5840509e9845,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-04-05,2026-08-25,
2574848,ACT2574848,Discos de diamante Werckmann,金刚石切割片,Werckmann,Bricolaje,Herramientas,DIY五金,工具,2 unidades,2件,453836a06735c45d431da79492fd155a5e28af6c245cb48f0e1220f419e86c92,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2574854,ACT2574854,Kit con conexiones eléctricas,电气配件工具箱,,Bricolaje,,DIY五金,,Diferentes variantes,不同款式,8792fba9cbf544d6ecdafd3b79f3cb74c9ca416623564a24b61d3a8864f6c71c,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-07-13,2026-08-25,
2574863,ACT2574863,Abrazadera de resorte Werckmann,弹簧夹,Werckmann,Bricolaje,Herramientas,DIY五金,工具,70 mm,70mm,0b3600c18a86525f12d12530e5ab59ccf8bc4d4173f5c8a6f40868988a834638,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2574879,ACT2574879,Accesorios para multiherramientas Werckmann,198件多功能配件套装,,Bricolaje,,DIY五金,,198 piezas,198 件,985927437e3335d34a3f2a9dad552f4e6896a2b04bc414f6b726f446c1ce30b9,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-07-13,2026-08-25,
2574885,ACT2574885,Iluminación con cable de cobre Solar,太阳能铜线灯,,Jardín,Iluminación exterior,园艺户外,户外照明,22 metros,22m,79adb6b031e4e235917b1e7e37f68a1daff1aca7f69d5012af3138a2bf45e8b7,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
2574894,ACT2574894,Tanque de helio,氦气罐,,Bricolaje,Herramientas,DIY五金,工具,Capacidad para 30 globos,可充30个气球,67877fbe2ce359a47ead897f91331c2989047e5cf3781d777f99ebb6b8cf2f4c,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2574950,ACT2574950,Funda de móvil Lab31,Lab31 手机壳,,Multimedia,,数码影音,,Ideal para iPhone | diferentes variantes,适用于iPhone | 多种款式,0418c9125572e51cb3a8a0f0391b7dca16208d663ed3729943048b5be83c1540,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
2574969,ACT2574969,Servilletas de lujo Verano,夏季餐巾纸,,Hobby,Artículos de fiesta,兴趣手作,派对用品,20 unidades | diferentes variantes,20件｜多款可选,f4677551633da07e8119fefdc81e241e67305a3d4dee97698e9f80bcaf8cb71c,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-01,2026-08-25,2026-08-25,
2574980,ACT2574980,Rodillos de pintura de microfibra Spectrum,微纤维油漆滚筒,Spectrum,Bricolaje,Complementos de pintura,DIY五金,涂料配件,5 unidades,5件,8db03a5e936259cee2521e3713026337b55a70226913a7b55b071f58fc098038,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2575023,ACT2575023,Brocha de bloque Spectrum,刷子,Spectrum,Bricolaje,Complementos de pintura,DIY五金,涂料配件,3x12 cm,3×12cm,59afccef9ff662470bf1d8dc9d31292c7df222c0a12bc32c371b68a015e6ec3b,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2575038,ACT2575038,Gafas de natación con protección UV Slazenger,防紫外线泳镜,Slazenger,Artículos deportivos,Juguetes de exterior,运动用品,户外玩具,Varios tipos,多种,6ac585d580025380808b84d5373d59432348acc7b5456d0a9636d2e4559e068e,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
2575039,ACT2575039,Pelota de fútbol pequeña Slazenger,小号足球,Slazenger,Juguetes,Juguetes de exterior,玩具,户外玩具,Diferentes variantes,多款可选,7e6251c84534d9fc76e02a30a17d26d68943a843154d0ad4cb46e6bafe13eb9c,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2575082,ACT2575082,Luces para bicicleta Walfort,自行车灯,Walfort,Bricolaje,Bicicleta,DIY五金,自行车,Pilas incluidas,含电池,0c8c222541b4bd4c65dbdc417304b1f0d3cd9ced54bfbd63f901b51f0819c064,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2575085,ACT2575085,Set de luces para bicicletas Walfort,自行车灯套装,Walfort,Bricolaje,Bicicleta,DIY五金,自行车,2 piezas,2件,ebfb94bd9fe5c0894d20be429f5a5572ef3fb91f1e7f68d619af1aedd9321193,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2575087,ACT2575087,Luz trasera Walfort,自行车尾灯,Walfort,Bricolaje,Bicicleta,DIY五金,自行车,Pilas incluidas | 3 luces LED,含电池｜3个LED灯,0e9d3e496a4a70727063488c0a5f84e8655c18ea6221c3e4a1bb24131fa7e666,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
